Feature Games Played Year -1,Feature Passes Attempted Year -1,Feature Passes Completed Year -1,Feature Completion Percentage Year -1,Feature Pass Attempts Per Game Year -1,Feature Passing Yards Year -1,Feature Passing Yards Per Attempt Year -1,Feature Passing Yards Per Game Year -1,Feature TD Passes Year -1,Feature Percentage of TDs per Attempts Year -1,Feature Ints Year -1,Feature Int Rate Year -1,Feature Longest Pass Year -1,Feature Passes Longer than 20 Yards Year -1,Feature Passes Longer than 40 Yards Year -1,Feature Sacks Year -1,Feature Sacked Yards Lost Year -1,Feature Passer Rating Year -1,Feature Rushing Attempts Year -1,Feature Rushing Attempts Per Game Year -1,Feature Rushing Yards Year -1,Feature Yards Per Carry Year -1,Feature Rushing Yards Per Game Year -1,Feature Rushing TDs Year -1,Feature Longest Rushing Run Year -1,Feature Rushing First Downs Year -1,Feature Percentage of Rushing First Downs Year -1,Feature Rushing More Than 20 Yards Year -1,Feature Rushing More Than 40 Yards Year -1,Feature Receptions Year -1,Feature Receiving Yards Year -1,Feature Yards Per Reception Year -1,Feature Yards Per Game Year -1,Feature Longest Reception Year -1,Feature Receiving TDs Year -1,Feature Receptions Longer than 20 Yards Year -1,Feature Receptions Longer than 40 Yards Year -1,Feature First Down Receptions Year -1,Feature Fumbles Year -1,Target Passing Yards,Target TD Passes,Target Ints,Target Rushing Yards,Target Rushing TDs,Target Receiving Yards,Target Receiving TDs,Target Fumbles
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,8.8,396.0,3.7,33.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,57.0,5.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,6.0,86.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4,40.0,5.7,2.5,0.0,13.0,2.0,28.6,0.0,0.0,19.0,164.0,8.6,10.2,37.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.5,90.0,3.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,8.4,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,7.0,1.4,3.5,0.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,4.0,13.0,0.0,1.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,10.9,571.0,3.8,40.8,7.0,28.0,32.0,21.1,1.0,0.0,15.0,128.0,8.5,9.1,40.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,9.2,823.0,5.6,51.4,9.0,73.0,39.0,26.5,10.0,1.0,7.0,59.0,8.4,3.7,22.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,571.0,7.0,128.0,1.0,3.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,14.9,835.0,3.7,55.7,5.0,31.0,43.0,19.2,2.0,0.0,18.0,184.0,10.2,12.3,74.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,823.0,9.0,59.0,0.0,2.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,16.8,1089.0,5.0,83.8,15.0,44.0,57.0,26.0,12.0,1.0,6.0,36.0,6.0,2.8,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,835.0,5.0,184.0,1.0,2.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,18.4,1009.0,5.0,91.7,4.0,43.0,49.0,24.3,4.0,1.0,23.0,174.0,7.6,15.8,34.0,2.0,1.0,0.0,7.0,5.0,0.0,0.0,0.0,1089.0,15.0,36.0,0.0,3.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,6.4,423.0,4.4,28.2,9.0,16.0,33.0,34.4,0.0,0.0,11.0,149.0,13.5,9.9,43.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1009.0,4.0,174.0,2.0,5.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.4,99.0,2.6,6.2,7.0,21.0,19.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,423.0,9.0,149.0,0.0,2.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,247.0,4.5,22.5,1.0,44.0,6.0,10.9,2.0,1.0,31.0,260.0,8.4,23.6,35.0,1.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.9,131.0,3.3,9.4,0.0,16.0,7.0,17.5,0.0,0.0,26.0,197.0,7.6,14.1,25.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,247.0,1.0,260.0,1.0,2.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5,5.0,0.6,0.3,0.0,5.0,0.0,0.0,0.0,0.0,53.0,511.0,9.6,34.1,43.0,2.0,5.0,1.0,28.0,0.0,0.0,0.0,0.0,131.0,0.0,197.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8,70.0,5.8,4.4,0.0,19.0,4.0,33.3,0.0,0.0,52.0,452.0,8.7,28.2,31.0,1.0,4.0,0.0,24.0,1.0,0.0,0.0,0.0,5.0,0.0,511.0,2.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,7.1,516.0,4.5,32.2,1.0,32.0,28.0,24.6,4.0,0.0,46.0,328.0,7.1,20.5,49.0,1.0,2.0,1.0,14.0,2.0,0.0,0.0,0.0,70.0,0.0,452.0,1.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.6,71.0,3.9,6.5,0.0,20.0,6.0,33.3,1.0,0.0,21.0,209.0,10.0,19.0,31.0,1.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,516.0,1.0,328.0,1.0,2.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5,14.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,26.0,333.0,12.8,23.8,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,213.0,2.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.6,104.0,4.2,6.5,0.0,18.0,0.0,0.0,0.0,0.0,47.0,526.0,11.2,32.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,333.0,1.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,6.4,341.0,3.8,24.4,1.0,22.0,0.0,0.0,0.0,0.0,46.0,535.0,11.6,38.2,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,526.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,6.8,233.0,3.4,23.3,1.0,21.0,0.0,0.0,0.0,0.0,23.0,316.0,13.7,31.6,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,1.0,535.0,4.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,9.5,509.0,3.8,36.4,2.0,32.0,0.0,0.0,0.0,0.0,27.0,351.0,13.0,25.1,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,1.0,316.0,2.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.8,317.0,4.5,35.2,4.0,0.0,0.0,0.0,0.0,0.0,11.0,118.0,10.7,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,2.0,351.0,2.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,9.4,554.0,4.2,39.6,2.0,0.0,0.0,0.0,0.0,0.0,11.0,173.0,15.7,12.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,4.0,118.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,6.1,264.0,3.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,79.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,2.0,173.0,2.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,9.4,605.0,4.6,43.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,246.0,12.3,17.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,79.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,12.4,503.0,2.9,35.9,2.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0,11.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,246.0,2.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.7,81.0,3.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,16.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,2.0,71.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.4,78.0,4.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,35.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,64.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,70.0,2.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,6.9,341.0,3.3,22.7,3.0,22.0,0.0,0.0,0.0,0.0,15.0,207.0,13.8,13.8,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,17.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,7.1,504.0,4.7,33.6,2.0,80.0,0.0,0.0,0.0,0.0,22.0,107.0,4.9,7.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,3.0,207.0,1.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,8.2,512.0,4.2,34.1,2.0,51.0,0.0,0.0,0.0,0.0,25.0,211.0,8.4,14.1,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2.0,107.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.3,417.0,4.6,37.9,4.0,77.0,0.0,0.0,0.0,0.0,7.0,29.0,4.1,2.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,2.0,211.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,2.0,2.0,0.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,6.7,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,3.0,1.0,0.4,0.0,4.0,0.0,0.0,0.0,0.0,3.0,22.0,7.3,3.1,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.1,175.0,4.0,12.5,2.0,38.0,8.0,18.2,1.0,0.0,64.0,667.0,10.4,47.6,44.0,2.0,9.0,1.0,31.0,3.0,0.0,0.0,0.0,3.0,0.0,22.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.8,104.0,3.7,6.5,0.0,14.0,3.0,10.7,0.0,0.0,61.0,825.0,13.5,51.6,62.0,3.0,11.0,3.0,33.0,0.0,0.0,0.0,0.0,175.0,2.0,667.0,2.0,3.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,3.2,161.0,3.2,10.1,0.0,12.0,5.0,9.8,0.0,0.0,54.0,422.0,7.8,26.4,21.0,2.0,2.0,0.0,25.0,2.0,0.0,0.0,0.0,104.0,0.0,825.0,3.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.3,371.0,5.4,23.2,2.0,66.0,16.0,23.2,3.0,1.0,71.0,558.0,7.9,34.9,33.0,1.0,4.0,0.0,29.0,3.0,0.0,0.0,0.0,161.0,0.0,422.0,2.0,2.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.2,104.0,3.6,8.0,0.0,16.0,9.0,31.0,0.0,0.0,45.0,368.0,8.2,28.3,35.0,2.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,371.0,2.0,558.0,1.0,3.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.8,230.0,3.2,15.3,1.0,13.0,14.0,19.4,0.0,0.0,16.0,115.0,7.2,7.7,22.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,104.0,0.0,368.0,2.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,5.7,362.0,4.0,22.6,2.0,43.0,17.0,18.7,1.0,1.0,20.0,102.0,5.1,6.4,17.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,230.0,1.0,115.0,2.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.8,107.0,2.8,13.4,3.0,0.0,0.0,0.0,0.0,0.0,14.0,251.0,17.9,31.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.8,367.0,3.9,30.6,1.0,0.0,0.0,0.0,0.0,0.0,23.0,356.0,15.5,29.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,3.0,251.0,1.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.2,322.0,4.5,32.2,2.0,0.0,0.0,0.0,0.0,0.0,9.0,240.0,26.7,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,1.0,356.0,2.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8.8,224.0,3.2,28.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,111.0,7.4,13.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,2.0,240.0,1.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.8,198.0,4.1,19.8,2.0,0.0,0.0,0.0,0.0,0.0,17.0,235.0,13.8,23.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,6.0,111.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,5.0,5.0,0.6,0.0,5.0,0.0,0.0,0.0,0.0,13.0,101.0,7.8,12.6,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,16.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,53.0,860.0,16.2,53.8,51.0,5.0,15.0,2.0,41.0,0.0,0.0,0.0,0.0,5.0,0.0,101.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4,43.0,6.1,2.7,0.0,23.0,2.0,28.6,1.0,0.0,68.0,1102.0,16.2,68.9,55.0,5.0,17.0,5.0,47.0,1.0,0.0,0.0,0.0,16.0,0.0,860.0,5.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,15.0,7.5,1.1,0.0,15.0,1.0,50.0,0.0,0.0,62.0,1086.0,17.5,77.6,70.0,8.0,18.0,6.0,47.0,1.0,0.0,0.0,0.0,43.0,0.0,1102.0,5.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,9.0,4.5,0.6,0.0,5.0,0.0,0.0,0.0,0.0,56.0,853.0,15.2,53.3,51.0,5.0,11.0,3.0,43.0,1.0,0.0,0.0,0.0,15.0,0.0,1086.0,8.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4,58.0,8.3,3.6,0.0,31.0,2.0,28.6,1.0,0.0,53.0,906.0,17.1,56.6,64.0,2.0,16.0,3.0,44.0,0.0,0.0,0.0,0.0,9.0,0.0,853.0,5.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,9.0,3.0,1.1,0.0,10.0,1.0,33.3,0.0,0.0,15.0,169.0,11.3,21.1,36.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,58.0,0.0,906.0,2.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,72.0,24.0,4.5,0.0,52.0,2.0,66.7,2.0,1.0,55.0,549.0,10.0,34.3,26.0,2.0,8.0,0.0,29.0,1.0,0.0,0.0,0.0,9.0,0.0,169.0,1.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,20.0,6.7,1.2,0.0,15.0,1.0,33.3,0.0,0.0,61.0,835.0,13.7,52.2,90.0,4.0,11.0,2.0,34.0,1.0,0.0,0.0,0.0,72.0,0.0,549.0,2.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,9.0,4.5,0.6,0.0,9.0,0.0,0.0,0.0,0.0,17.0,234.0,13.8,14.6,45.0,1.0,2.0,2.0,14.0,1.0,0.0,0.0,0.0,20.0,0.0,835.0,4.0,1.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,13.0,4.3,0.9,0.0,6.0,0.0,0.0,0.0,0.0,25.0,404.0,16.2,28.9,76.0,0.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,234.0,1.0,1.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,924.0,17.1,61.6,77.0,9.0,12.0,4.0,34.0,2.0,0.0,0.0,0.0,13.0,0.0,404.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,7.0,2.3,0.6,0.0,8.0,2.0,66.7,0.0,0.0,8.0,85.0,10.6,7.1,19.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,95.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,9.0,2.5,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,5.3,10.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,171.0,8.5,11.4,25.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,108.0,9.0,8.3,22.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,278.0,16.4,17.4,33.0,1.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,254.0,13.4,15.9,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,4.0,4.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,24.0,392.0,16.3,24.5,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,135.0,9.0,8.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,392.0,3.0,0.0
